Review,Label
took min take first order got secon round drink wrong chase serv us guy john beyond useless error error worst visit ever usual great ruin night,2
fantast atmospher heart time squar buzz place great staff comprehens cocktail list wine bit pricey huge food portion feel like must time squar,0
love visit differ hrc even though pretti much great cocktail servic quit pushi eg get bigger cocktail glass anoth cocktail declin,0
went breakfast wife birthday food pretti good lot memorabilia wall veiw sure expect get avera pre book,0
hard rock cafe good choic dinner full peopl bit noisi hurri food good place great,0
hrc top list travel countri ny made special center time squar miss one,0
music food atmospher waiter good realli recommend place peopl love music good food,0
huge hrc full realli interestin stuff food wise know go get fine mark atmospher memorabillia servic good,0
hamburg new york broadway granddaught decent burger surpris thought peopl kid grandkid want go fight okay,2
great look around variou music nostalgia cafe food massiv fresh howev noth ordinari expect pay privileg eat time squar,0
good food good servic line atmospher conduct convers shout go anoth one time,0
busi night hard rock close broadway show overal wait long consid busi order taken quick food good,0
cocktail delici even got cocktail glass go realli busi wait long seat food love much go,0
sent eat hard rock cafe kid friend larg portion nice tast friendli staff price high rang burger meal,0
dinner multipl time drink amaz food good especi burger staff friendli,0
went famili six breakfast food averag warm hardli anyon els restaur good memorabilia overal good hard rock cafe visit,0
perfect locat right across theater super friendli staff high energi food quit tasti great spot peopl watch lot visual stimul,0
went hard rock time squar famili dinner whilst holiday quickli seat provid great servic delici food great place dinner fantast atmospher,0
daughter ate first new york even brilliant staff friendli atmospher vibrant food tasti plenti definit famili focuss restaur good valu,0
bad food bad servic fajita cold serv sloppi way worst burger order glutenfre menu came regular onionr full gluten even possibl,2
food ok ran steak sunday realli seater horribl person major attitud made face behind custom back bust made laugh funni profession manag care never go anoth hard rock anywher,0
choic beer cocktail enorm food fast tasti huge portion lot see wait food rock memorabilia photo artwork even fantast display guitar built wall end,0
popular restaur given locat great burger staff also great look us would definit recommend,0
servic slow food ok price two us loud go,0
good food waitress rude want take credit card sight pay bill,0
everyth expect hard rock drink price meal larg tasti friendli servic,2
mani choic pick food averag star place good burger fri say servic took us almost hour eat,0
realli nice hard rock locat bit overpr expect new york right middl everyth paid almost pepperjack chees burger bacon fair good burger,0
place clearli full music legend restaur cheap food ok tryi pig rib barbecu saus simpli fantast,0
book came usa bit disappoint set menu much choic eat anyth staff tho good got free cocktail,0
great atmospher drink concert bartend awesom drink great gift shop fun,0
went drink great atmospher great music got keep hard rock glass end,0
food superb staff friendli bartend serv chanta brittani fantast,0
well dificult see hard rock go pass chiken wing beer els ask arround world place hili recomend,0
everi hard rock good food good drink load memorabilia servic good long wait food,0
dinner sister good custom servic good food music excel locat pictur guitar entranc much fun,0
noisi lunch pm ish friend want go much sever hard rock cafe standard chain food tad expens nyc got love tax,0
fast prompt servic great food great drink oh yeah ton memorabilia awesom,0
great servic way pepperoni flatbread delish milkshak cocktail fun activ book kid,0
although restaur part chain food good surround interest full atmospher good select food drink price reason staff attent help visit,0
eateri fun price right problem long wait food even though seem busi good valu money arriv,0
good visit hrc good food drink servic live expect,0
expens glass buy drink buy glass memori visit food bad get busi later even eat go earlier,2
enjoy dinner hard rock cafe food good servic beyond expect decor nice,0
